Date and Time (UTC),Receiver,Description,Data,Units
2021-08-17 08:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-08-17 08:00:00,VR2AR-549340,Tilt angle,5,°
2021-08-17 08:00:00,VR2AR-549340,Seawater depth,8,m
2021-08-17 08:00:00,VR2AR-549340,Temperature,15.5,°C
2021-08-17 08:00:00,VR2AR-549340,Average noise,168.8,mV
2021-08-17 09:00:00,VR2AR-549340,Battery,3.5,V
2021-08-17 09:00:00,VR2AR-549340,Hourly Pings on 69 kHz,91,
2021-08-17 09:00:00,VR2AR-549340,Hourly Detections on 69 kHz,6,
2021-08-17 09:00:00,VR2AR-549340,Tilt angle,2,°
2021-08-17 09:00:00,VR2AR-549340,Seawater depth,8,m
2021-08-17 09:00:00,VR2AR-549340,Temperature,15.5,°C
2021-08-17 09:00:00,VR2AR-549340,Average noise,172.3,mV
2021-08-17 10:00:00,VR2AR-549340,Battery,3.5,V
2021-08-17 10:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-08-17 10:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-08-17 10:00:00,VR2AR-549340,Tilt angle,3,°
2021-08-17 10:00:00,VR2AR-549340,Seawater depth,8,m
2021-08-17 10:00:00,VR2AR-549340,Temperature,15.5,°C
2021-08-17 10:00:00,VR2AR-549340,Average noise,174.0,mV
2021-08-17 11:00:00,VR2AR-549340,Battery,3.5,V
2021-08-17 11:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-08-17 11:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-08-17 11:00:00,VR2AR-549340,Tilt angle,6,°
2021-08-17 11:00:00,VR2AR-549340,Seawater depth,7,m
2021-08-17 11:00:00,VR2AR-549340,Temperature,15.6,°C
2021-08-17 11:00:00,VR2AR-549340,Average noise,203.0,mV
2021-08-17 12:00:00,VR2AR-549340,Battery,3.5,V
2021-08-17 12:00:00,VR2AR-549340,Hourly Pings on 69 kHz,2,
2021-08-17 12:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
